"year";"age";"qx";"lx";"dx";"ex"
1953;55;0,0079;87398;691;22,08
1953;56;0,0084;86707;728;21,25
1953;57;0,00911;85979;784;20,43
1953;58;0,00995;85196;847;19,61
1953;59;0,01117;84348;942;18,81
1953;60;0,01189;83406;992;18,01
1953;61;0,01327;82414;1094;17,22
1953;62;0,01579;81321;1284;16,45
1953;63;0,01718;80036;1375;15,7
1953;64;0,01905;78661;1498;14,97
1953;65;0,01979;77163;1527;14,25
1953;66;0,02443;75636;1848;13,53
1953;67;0,02701;73788;1993;12,85
1953;68;0,03017;71795;2166;12,2
1953;69;0,03146;69629;2191;11,56
1953;70;0,03464;67438;2336;10,92
1953;71;0,04095;65102;2666;10,3
1953;72;0,04518;62436;2821;9,71
1953;73;0,05038;59615;3004;9,15
1953;74;0,05607;56612;3174;8,61
1953;75;0,06193;53437;3309;8,09
1953;76;0,0681;50128;3414;7,59
1953;77;0,07812;46714;3649;7,11
1953;78;0,08722;43065;3756;6,67
1953;79;0,09476;39309;3725;6,26
1953;80;0,10561;35584;3758;5,86
1953;81;0,10921;31826;3476;5,49
1953;82;0,1254;28350;3555;5,11
1953;83;0,14051;24795;3484;4,77
1953;84;0,14475;21311;3085;4,46
1953;85;0,16768;18226;3056;4,14
1953;86;0,188;15170;2852;3,87
1953;87;0,19709;12318;2428;3,65
1953;88;0,21556;9890;2132;3,42
1953;89;0,24854;7758;1928;3,22
1953;90;0,23714;5830;1383;3,12
1953;91;0,2518;4448;1120;2,94
1953;92;0,26185;3328;871;2,76
1953;93;0,27044;2456;664;2,56
1953;94;0,32211;1792;577;2,33
1953;95;0,34145;1215;415;2,2
1953;96;0,36073;800;289;2,08
1953;97;0,37983;511;194;1,97
1953;98;0,39863;317;126;1,87
1953;99;0,417;191;80;1,79
1953;100;0,43485;111;48;1,71
1953;101;0,45207;63;28;1,63
1953;102;0,4686;34;16;1,57
1953;103;0,48437;18;9;1,51
1953;104;0,49934;9;5;1,45
1953;105;0,51346;5;2;1,41
1953;106;0,52672;2;1;1,36
1953;107;0,53913;1;1;1,33
1953;108;0,55067;1;0;1,29
1953;109;0,56138;0;0;1,27
1953;110;1;0;0;1,25
1954;0;0,03662;1e+05;3662;71,14
1954;1;0,00224;96338;216;72,84
1954;2;0,00142;96123;137;72
1954;3;0,00091;95986;87;71,1
1954;4;0,00063;95899;61;70,17
1954;5;0,00068;95838;66;69,21
1954;6;0,00048;95773;46;68,26
1954;7;0,00043;95727;42;67,29
1954;8;0,00053;95685;50;66,32
1954;9;4e-04;95635;39;65,35
1954;10;0,00022;95597;21;64,38
1954;11;0,00039;95575;38;63,39
1954;12;0,00052;95537;50;62,42
1954;13;0,00033;95488;31;61,45
1954;14;0,00038;95456;37;60,47
1954;15;0,00027;95420;26;59,49
1954;16;0,00031;95394;30;58,51
1954;17;0,00033;95364;32;57,53
1954;18;0,00058;95332;55;56,55
1954;19;5e-04;95277;47;55,58
1954;20;0,00055;95230;53;54,61
1954;21;0,00071;95177;67;53,64
1954;22;0,00066;95110;63;52,68
1954;23;0,00077;95047;73;51,71
1954;24;9e-04;94974;86;50,75
1954;25;0,00094;94888;89;49,79
1954;26;0,00094;94799;89;48,84
1954;27;0,00076;94710;72;47,89
1954;28;0,00109;94638;103;46,92
1954;29;0,001;94536;94;45,97
1954;30;0,00123;94441;116;45,02
1954;31;0,00116;94325;109;44,07
1954;32;0,00137;94216;129;43,12
1954;33;0,00133;94087;125;42,18
1954;34;0,00156;93961;147;41,24
1954;35;0,00158;93814;148;40,3
1954;36;0,0014;93666;131;39,36
1954;37;0,00155;93535;145;38,42
1954;38;0,00146;93390;136;37,48
1954;39;0,00163;93254;152;36,53
1954;40;0,0022;93102;205;35,59
1954;41;0,00278;92897;258;34,67
1954;42;0,00284;92639;263;33,76
1954;43;0,00269;92377;249;32,86
1954;44;0,00295;92128;272;31,94
1954;45;0,00336;91856;308;31,04
1954;46;0,0035;91548;321;30,14
1954;47;0,00397;91227;362;29,24
1954;48;0,00438;90865;398;28,36
1954;49;0,00455;90468;412;27,48
1954;50;0,005;90056;450;26,61
1954;51;0,00519;89606;465;25,74
1954;52;0,00598;89141;533;24,87
1954;53;0,00611;88608;541;24,01
1954;54;0,00751;88066;661;23,16
1954;55;0,00774;87405;677;22,33
1954;56;0,00786;86729;682;21,5
1954;57;0,00943;86047;811;20,67
1954;58;0,00975;85235;831;19,86
1954;59;0,01127;84405;952;19,05
1954;60;0,01229;83453;1026;18,26
1954;61;0,01245;82428;1026;17,48
1954;62;0,01536;81401;1250;16,7
1954;63;0,01704;80151;1366;15,95
1954;64;0,0177;78785;1394;15,22
1954;65;0,02025;77391;1567;14,48
1954;66;0,02238;75824;1697;13,77
1954;67;0,02535;74127;1879;13,07
1954;68;0,02857;72247;2064;12,4
1954;69;0,03174;70183;2227;11,75
1954;70;0,03411;67956;2318;11,12
1954;71;0,03939;65638;2586;10,5
1954;72;0,04229;63052;2666;9,91
1954;73;0,0479;60385;2892;9,32
1954;74;0,05286;57493;3039;8,77
1954;75;0,05886;54454;3205;8,23
1954;76;0,06885;51249;3528;7,71
1954;77;0,07442;47721;3551;7,24
1954;78;0,0856;44169;3781;6,78
1954;79;0,09304;40389;3758;6,37
1954;80;0,10158;36631;3721;5,98
1954;81;0,10919;32910;3594;5,59
1954;82;0,12397;29316;3634;5,22
1954;83;0,13933;25682;3578;4,89
1954;84;0,14517;22103;3209;4,6
1954;85;0,16136;18895;3049;4,29
1954;86;0,17189;15846;2724;4,02
1954;87;0,1955;13122;2565;3,75
1954;88;0,20335;10557;2147;3,54
1954;89;0,2142;8410;1801;3,32
1954;90;0,22933;6609;1516;3,09
1954;91;0,26109;5093;1330;2,86
1954;92;0,27452;3763;1033;2,7
1954;93;0,30066;2730;821;2,53
1954;94;0,31314;1909;598;2,4
1954;95;0,33211;1311;436;2,26
1954;96;0,3511;876;308;2,14
1954;97;0,36997;568;210;2,03
1954;98;0,3886;358;139;1,93
1954;99;0,40689;219;89;1,84
1954;100;0,42472;130;55;1,75
1954;101;0,44201;75;33;1,68
1954;102;0,45866;42;19;1,61
1954;103;0,47462;23;11;1,55
1954;104;0,48982;12;6;1,49
1954;105;0,50423;6;3;1,44
1954;106;0,51783;3;2;1,39
1954;107;0,53059;1;1;1,35
1954;108;0,54252;1;0;1,32
1954;109;0,55363;0;0;1,29
1954;110;1;0;0;1,27
1955;0;0,03466;1e+05;3466;71,24
1955;1;0,00261;96534;252;72,79
1955;2;0,0013;96282;125;71,98
1955;3;0,00077;96157;74;71,07
1955;4;0,00068;96083;66;70,13
1955;5;0,00085;96018;82;69,17
1955;6;6e-04;95936;57;68,23
1955;7;0,00043;95878;42;67,27
1955;8;0,00042;95837;40;66,3
1955;9;0,00034;95797;33;65,33
1955;10;0,00039;95764;37;64,35
1955;11;0,00031;95727;30;63,38
1955;12;0,00036;95698;34;62,4
1955;13;5e-04;95663;48;61,42
1955;14;0,00041;95615;39;60,45
1955;15;0,00047;95576;45;59,47
1955;16;6e-04;95531;57;58,5
1955;17;0,00039;95474;38;57,54
1955;18;0,00047;95436;45;56,56
1955;19;4e-04;95391;38;55,58
1955;20;0,00048;95353;46;54,61
1955;21;0,00067;95307;64;53,63
1955;22;0,00072;95244;69;52,67
1955;23;0,00074;95175;70;51,71
1955;24;9e-04;95104;86;50,74
1955;25;0,00084;95018;80;49,79
1955;26;0,00081;94938;77;48,83
1955;27;0,00103;94861;98;47,87
1955;28;0,00087;94764;82;46,92
1955;29;0,00093;94681;88;45,96
1955;30;0,00097;94593;91;45
1955;31;0,00095;94501;89;44,04
1955;32;0,0012;94412;114;43,09
1955;33;0,00132;94298;124;42,14
1955;34;0,00139;94174;131;41,19
1955;35;0,00153;94043;144;40,25
1955;36;0,00194;93899;182;39,31
1955;37;0,00156;93717;146;38,39
1955;38;0,00187;93571;175;37,44
1955;39;0,00176;93395;164;36,51
1955;40;0,00196;93231;183;35,58
1955;41;0,00231;93048;215;34,65
1955;42;0,00271;92833;251;33,73
1955;43;0,00283;92582;262;32,82
1955;44;0,00268;92320;248;31,91
1955;45;0,00312;92073;287;30,99
1955;46;0,00326;91785;299;30,09
1955;47;0,00399;91486;365;29,18
1955;48;0,00403;91121;367;28,3
1955;49;0,00457;90754;414;27,41
1955;50;0,00501;90340;452;26,53
1955;51;0,00485;89887;436;25,67
1955;52;0,00559;89451;500;24,79
1955;53;0,00613;88951;545;23,92
1955;54;0,00686;88406;607;23,07
1955;55;0,0079;87799;694;22,23
1955;56;0,00809;87105;705;21,4
1955;57;0,00978;86401;845;20,57
1955;58;0,0095;85556;813;19,77
1955;59;0,01074;84743;910;18,95
1955;60;0,01167;83833;978;18,15
1955;61;0,01259;82854;1044;17,36
1955;62;0,01495;81811;1223;16,58
1955;63;0,01522;80588;1227;15,82
1955;64;0,01871;79361;1485;15,06
1955;65;0,0209;77876;1628;14,33
1955;66;0,02104;76248;1604;13,63
1955;67;0,02426;74644;1811;12,91
1955;68;0,02796;72833;2036;12,22
1955;69;0,03147;70797;2228;11,56
1955;70;0,03496;68569;2397;10,92
1955;71;0,04015;66172;2657;10,29
1955;72;0,04394;63515;2791;9,7
1955;73;0,04996;60725;3034;9,13
1955;74;0,05268;57691;3039;8,58
1955;75;0,06266;54652;3424;8,03
1955;76;0,06997;51227;3584;7,53
1955;77;0,07326;47643;3490;7,06
1955;78;0,08596;44153;3795;6,58
1955;79;0,09837;40357;3970;6,15
1955;80;0,10402;36388;3785;5,77
1955;81;0,11418;32602;3723;5,38
1955;82;0,12937;28880;3736;5,01
1955;83;0,13722;25143;3450;4,68
1955;84;0,15925;21693;3455;4,34
1955;85;0,17257;18239;3147;4,07
1955;86;0,18701;15091;2822;3,82
1955;87;0,1933;12269;2372;3,58
1955;88;0,22267;9897;2204;3,32
1955;89;0,23013;7694;1771;3,13
1955;90;0,25996;5923;1540;2,91
1955;91;0,26494;4383;1161;2,76
1955;92;0,27255;3222;878;2,57
1955;93;0,32315;2344;757;2,35
1955;94;0,33487;1586;531;2,24
1955;95;0,35499;1055;375;2,11
1955;96;0,37496;681;255;1,99
1955;97;0,39463;425;168;1,89
1955;98;0,41387;258;107;1,8
1955;99;0,43255;151;65;1,71
1955;100;0,45057;86;39;1,64
1955;101;0,46785;47;22;1,57
1955;102;0,4843;25;12;1,51
1955;103;0,49988;13;6;1,45
1955;104;0,51454;6;3;1,4
1955;105;0,52827;3;2;1,36
1955;106;0,54107;1;1;1,32
1955;107;0,55293;1;0;1,28
1955;108;0,56389;0;0;1,25
1955;109;0,57397;0;0;1,23
1955;110;1;0;0;1,21
1956;0;0,03328;1e+05;3328;71,62
1956;1;0,00257;96672;249;73,08
1956;2;0,00124;96423;119;72,27
1956;3;0,00086;96304;83;71,36
1956;4;0,00056;96221;54;70,42
1956;5;0,00065;96167;63;69,46
1956;6;0,00029;96104;28;68,5
1956;7;0,00048;96076;46;67,52
1956;8;0,00038;96030;36;66,55
1956;9;0,00033;95994;32;65,58
1956;10;0,00046;95962;44;64,6
1956;11;3e-04;95918;29;63,63
1956;12;0,00043;95889;41;62,65
1956;13;3e-04;95847;29;61,68
1956;14;0,00035;95819;34;60,69
1956;15;0,00031;95785;29;59,71
1956;16;0,00033;95755;31;58,73
1956;17;0,00044;95724;42;57,75
1956;18;0,00038;95682;36;56,78
1956;19;0,00058;95645;55;55,8
1956;20;0,00051;95590;48;54,83
1956;21;0,00051;95542;49;53,86
1956;22;0,00057;95493;54;52,89
1956;23;4e-04;95439;38;51,92
1956;24;0,00065;95401;62;50,94
1956;25;0,00069;95339;66;49,97
1956;26;0,00084;95273;80;49
1956;27;8e-04;95193;76;48,04
1956;28;0,00069;95117;65;47,08
1956;29;0,00088;95052;84;46,11
1956;30;0,00096;94968;92;45,15
1956;31;0,001;94876;95;44,2
1956;32;0,00108;94782;102;43,24
1956;33;0,00109;94679;103;42,29
1956;34;0,00124;94577;118;41,33
1956;35;0,00161;94459;152;40,38
1956;36;0,00178;94307;168;39,45
1956;37;0,00161;94139;151;38,52
1956;38;0,00188;93988;177;37,58
1956;39;0,00172;93811;162;36,65
1956;40;0,00221;93649;207;35,71
1956;41;0,00219;93443;205;34,79
1956;42;0,00221;93238;206;33,86
1956;43;0,00235;93032;219;32,94
1956;44;0,00272;92813;253;32,01
1956;45;0,00272;92561;252;31,1
1956;46;0,00305;92309;281;30,18
1956;47;0,00321;92028;295;29,27
1956;48;0,00367;91732;336;28,37
1956;49;0,00462;91396;422;27,47
1956;50;0,00488;90974;444;26,59
1956;51;0,00497;90529;450;25,72
1956;52;0,00579;90079;521;24,85
1956;53;0,00608;89558;544;23,99
1956;54;0,00677;89014;603;23,13
1956;55;0,00699;88411;618;22,29
1956;56;0,00831;87793;730;21,44
1956;57;0,00923;87063;803;20,62
1956;58;0,00987;86260;852;19,8
1956;59;0,01085;85408;927;19
1956;60;0,01196;84481;1010;18,2
1956;61;0,01381;83471;1153;17,41
1956;62;0,01472;82318;1212;16,65
1956;63;0,01644;81107;1333;15,89
1956;64;0,01734;79773;1383;15,15
1956;65;0,01883;78390;1476;14,41
1956;66;0,02191;76914;1685;13,67
1956;67;0,02561;75229;1926;12,97
1956;68;0,02826;73302;2072;12,3
1956;69;0,03018;71231;2150;11,64
1956;70;0,03546;69081;2449;10,99
1956;71;0,03915;66631;2608;10,37
1956;72;0,04275;64023;2737;9,77
1956;73;0,04906;61286;3007;9,19
1956;74;0,0545;58280;3176;8,64
1956;75;0,06137;55104;3382;8,11
1956;76;0,06754;51722;3493;7,6
1956;77;0,0756;48228;3646;7,12
1956;78;0,08266;44582;3685;6,66
1956;79;0,09371;40897;3832;6,21
1956;80;0,10724;37065;3975;5,81
1956;81;0,11457;33090;3791;5,44
1956;82;0,11955;29299;3503;5,08
1956;83;0,14466;25796;3732;4,7
1956;84;0,14887;22064;3285;4,42
1956;85;0,16288;18780;3059;4,1
1956;86;0,19084;15721;3000;3,8
1956;87;0,1924;12721;2447;3,58
1956;88;0,21494;10273;2208;3,31
1956;89;0,24049;8065;1940;3,08
1956;90;0,25403;6125;1556;2,9
1956;91;0,26726;4569;1221;2,72
1956;92;0,27951;3348;936;2,53
1956;93;0,34933;2412;843;2,31
1956;94;0,32795;1570;515;2,29
1956;95;0,34764;1055;367;2,16
1956;96;0,36722;688;253;2,04
1956;97;0,38658;435;168;1,93
1956;98;0,40557;267;108;1,84
1956;99;0,42408;159;67;1,75
1956;100;0,442;91;40;1,67
1956;101;0,45925;51;23;1,6
1956;102;0,47575;28;13;1,54
1956;103;0,49143;14;7;1,48
1956;104;0,50626;7;4;1,43
1956;105;0,52021;4;2;1,38
1956;106;0,53327;2;1;1,34
1956;107;0,54543;1;0;1,31
1956;108;0,55672;0;0;1,28
1956;109;0,56714;0;0;1,25
1956;110;1;0;0;1,23
1957;0;0,03151;1e+05;3151;71,92
1957;1;0,002;96849;194;73,25
1957;2;0,00091;96656;88;72,4
1957;3;0,00082;96568;79;71,46
1957;4;6e-04;96489;57;70,52
1957;5;0,00072;96431;70;69,56
1957;6;0,00052;96362;50;68,61
1957;7;0,00032;96312;31;67,65
1957;8;0,00047;96281;45;66,67
1957;9;0,00026;96236;25;65,7
1957;10;0,00032;96211;30;64,72
1957;11;0,00031;96180;30;63,74
1957;12;0,00037;96151;35;62,76
1957;13;0,00039;96115;38;61,78
1957;14;0,00036;96077;34;60,8
1957;15;0,00035;96043;34;59,83
1957;16;0,00057;96009;55;58,85
1957;17;0,00047;95954;45;57,88
1957;18;0,00051;95909;49;56,91
1957;19;7e-04;95860;67;55,94
1957;20;0,00068;95793;65;54,97
1957;21;0,00066;95727;63;54,01
1957;22;0,00058;95664;55;53,05
1957;23;0,00077;95609;73;52,08
1957;24;0,00082;95536;78;51,12
1957;25;0,00071;95457;67;50,16
1957;26;8e-04;95390;76;49,19
1957;27;0,00088;95314;84;48,23
1957;28;0,00079;95230;76;47,27
1957;29;0,00073;95154;70;46,31
1957;30;8e-04;95084;76;45,35
1957;31;0,00098;95008;93;44,38
1957;32;0,00085;94915;80;43,42
1957;33;0,00139;94834;132;42,46
1957;34;0,00131;94702;124;41,52
1957;35;0,00158;94578;150;40,57
1957;36;0,00142;94428;134;39,64
1957;37;0,00185;94294;174;38,69
1957;38;0,00179;94120;168;37,76
1957;39;0,00189;93952;177;36,83
1957;40;0,00185;93774;174;35,9
1957;41;0,00202;93601;189;34,96
1957;42;0,00263;93412;246;34,03
1957;43;0,00208;93166;194;33,12
1957;44;0,0028;92972;260;32,19
1957;45;0,00278;92712;258;31,28
1957;46;0,00324;92454;300;30,37
1957;47;0,00363;92154;335;29,46
1957;48;0,00369;91820;339;28,57
1957;49;0,00475;91481;435;27,67
1957;50;0,00495;91046;451;26,8
1957;51;0,00527;90595;477;25,93
1957;52;0,00569;90118;513;25,07
1957;53;0,00617;89605;553;24,21
1957;54;0,0067;89053;597;23,36
1957;55;0,00804;88456;711;22,51
1957;56;0,00764;87745;670;21,69
1957;57;0,0088;87074;766;20,85
1957;58;0,00976;86308;842;20,03
1957;59;0,01102;85466;942;19,22
1957;60;0,01064;84524;899;18,43
1957;61;0,01309;83625;1095;17,63
1957;62;0,01445;82530;1193;16,85
1957;63;0,01558;81337;1267;16,09
1957;64;0,01761;80070;1410;15,34
1957;65;0,01962;78660;1543;14,61
1957;66;0,02278;77117;1756;13,89
1957;67;0,02456;75360;1851;13,2
1957;68;0,02772;73509;2038;12,52
1957;69;0,02947;71472;2107;11,86
1957;70;0,03458;69365;2399;11,21
1957;71;0,03827;66966;2563;10,59
1957;72;0,04431;64404;2854;9,99
1957;73;0,04655;61550;2865;9,43
1957;74;0,05365;58685;3148;8,87
1957;75;0,0558;55537;3099;8,34
1957;76;0,06628;52438;3475;7,81
1957;77;0,07383;48962;3615;7,32
1957;78;0,08248;45347;3740;6,87
1957;79;0,08887;41607;3698;6,44
1957;80;0,09884;37909;3747;6,02
1957;81;0,10826;34162;3699;5,63
1957;82;0,11932;30463;3635;5,25
1957;83;0,13693;26829;3674;4,89
1957;84;0,14306;23155;3313;4,59
1957;85;0,15946;19842;3164;4,27
1957;86;0,17752;16678;2961;3,99
1957;87;0,19829;13718;2720;3,74
1957;88;0,20479;10998;2252;3,54
1957;89;0,21485;8745;1879;3,32
1957;90;0,23253;6866;1597;3,1
1957;91;0,24969;5270;1316;2,88
1957;92;0,2808;3954;1110;2,68
1957;93;0,28834;2844;820;2,53
1957;94;0,3187;2024;645;2,35
1957;95;0,33847;1379;467;2,22
1957;96;0,35819;912;327;2,09
1957;97;0,37774;585;221;1,98
1957;98;0,39699;364;145;1,88
1957;99;0,4158;220;91;1,79
1957;100;0,43407;128;56;1,71
1957;101;0,4517;73;33;1,63
1957;102;0,46861;40;19;1,57
1957;103;0,48471;21;10;1,51
1957;104;0,49998;11;5;1,45
1957;105;0,51436;5;3;1,4
1957;106;0,52785;3;1;1,36
1957;107;0,54044;1;1;1,32
1957;108;0,55214;1;0;1,29
1957;109;0,56295;0;0;1,26
1957;110;1;0;0;1,25
1958;0;0,02736;1e+05;2736;72,58
1958;1;0,00174;97264;169;73,62
1958;2;0,00087;97095;85;72,75
1958;3;0,00072;97010;70;71,81
1958;4;0,00082;96940;79;70,86
1958;5;0,00074;96861;72;69,92
1958;6;0,00054;96789;53;68,97
1958;7;0,00037;96737;36;68,01
1958;8;5e-04;96701;48;67,03
1958;9;0,00023;96653;22;66,07
1958;10;0,00029;96630;28;65,08
1958;11;0,00029;96602;28;64,1
1958;12;0,00035;96574;34;63,12
1958;13;0,00032;96540;31;62,14
1958;14;0,00048;96510;46;61,16
1958;15;0,00047;96463;45;60,19
1958;16;0,00052;96418;50;59,22
1958;17;0,00059;96368;57;58,25
1958;18;0,00058;96311;56;57,28
1958;19;0,00071;96255;69;56,31
1958;20;0,00053;96186;51;55,35
1958;21;0,00047;96136;45;54,38
1958;22;7e-04;96090;67;53,41
1958;23;0,00056;96023;54;52,45
1958;24;0,00065;95969;62;51,47
1958;25;0,00059;95907;57;50,51
1958;26;0,00084;95850;81;49,54
1958;27;0,00074;95770;71;48,58
1958;28;0,00066;95699;63;47,61
1958;29;0,00086;95636;82;46,65
1958;30;0,00086;95555;82;45,68
1958;31;0,00087;95473;83;44,72
1958;32;0,00117;95390;112;43,76
1958;33;0,00132;95278;126;42,81
1958;34;0,00117;95152;111;41,87
1958;35;0,00122;95040;116;40,92
1958;36;0,00139;94924;132;39,97
1958;37;0,00145;94792;138;39,02
1958;38;0,0019;94654;180;38,08
1958;39;0,00136;94475;129;37,15
1958;40;0,00191;94346;181;36,2
1958;41;0,00205;94165;193;35,27
1958;42;0,00198;93972;186;34,34
1958;43;0,00271;93786;254;33,41
1958;44;0,00263;93532;246;32,5
1958;45;0,00314;93285;293;31,58
1958;46;0,00327;92993;304;30,68
1958;47;0,00337;92689;312;29,78
1958;48;0,0036;92377;332;28,88
1958;49;0,004;92045;369;27,98
1958;50;0,00451;91676;414;27,09
1958;51;0,00523;91262;477;26,21
1958;52;0,0055;90785;500;25,34
1958;53;0,00552;90286;498;24,48
1958;54;0,00722;89788;648;23,62
1958;55;0,006;89139;535;22,78
1958;56;0,00878;88604;778;21,92
1958;57;0,00777;87826;682;21,11
1958;58;0,0095;87144;828;20,27
1958;59;0,01118;86316;965;19,46
1958;60;0,01113;85351;950;18,67
1958;61;0,01279;84401;1080;17,88
1958;62;0,01336;83322;1113;17,1
1958;63;0,01447;82208;1190;16,33
1958;64;0,01683;81019;1363;15,56
1958;65;0,01812;79655;1444;14,82
1958;66;0,01908;78212;1492;14,08
1958;67;0,02395;76719;1837;13,35
1958;68;0,026;74882;1947;12,66
1958;69;0,02724;72935;1987;11,99
1958;70;0,03481;70948;2470;11,31
1958;71;0,0376;68479;2575;10,7
1958;72;0,04185;65904;2758;10,1
1958;73;0,04484;63146;2831;9,51
1958;74;0,05121;60315;3089;8,94
1958;75;0,05741;57226;3285;8,39
1958;76;0,06576;53941;3547;7,87
1958;77;0,06766;50394;3410;7,39
1958;78;0,08165;46984;3836;6,89
1958;79;0,08769;43148;3784;6,46
1958;80;0,09879;39364;3889;6,03
1958;81;0,1108;35475;3931;5,64
1958;82;0,1182;31544;3729;5,28
1958;83;0,13393;27816;3725;4,92
1958;84;0,14676;24091;3536;4,61
1958;85;0,16076;20555;3304;4,31
1958;86;0,17038;17251;2939;4,04
1958;87;0,19774;14311;2830;3,77
1958;88;0,20494;11481;2353;3,58
1958;89;0,21447;9128;1958;3,37
1958;90;0,23557;7171;1689;3,16
1958;91;0,24234;5481;1328;2,97
1958;92;0,26562;4153;1103;2,77
1958;93;0,28667;3050;874;2,59
1958;94;0,3099;2176;674;2,42
1958;95;0,32884;1501;494;2,29
1958;96;0,34781;1008;350;2,16
1958;97;0,36669;657;241;2,05
1958;98;0,38535;416;160;1,95
1958;99;0,40368;256;103;1,85
1958;100;0,42158;153;64;1,77
1958;101;0,43895;88;39;1,69
1958;102;0,4557;50;23;1,62
1958;103;0,47177;27;13;1,56
1958;104;0,4871;14;7;1,5
1958;105;0,50164;7;4;1,45
1958;106;0,51537;4;2;1,4
1958;107;0,52827;2;1;1,36
1958;108;0,54034;1;0;1,33
1958;109;0,55159;0;0;1,3
1958;110;1;0;0;1,28
1959;0;0,02616;1e+05;2616;73,07
1959;1;0,00201;97384;196;74,03
1959;2;0,00133;97188;129;73,17
1959;3;0,00091;97059;88;72,27
1959;4;0,00062;96971;60;71,34
1959;5;7e-04;96910;68;70,38
1959;6;0,00061;96843;59;69,43
1959;7;0,00028;96784;27;68,47
1959;8;0,00032;96757;31;67,49
1959;9;0,00037;96725;36;66,51
1959;10;0,00032;96690;31;65,54
1959;11;0,00027;96659;26;64,56
1959;12;3e-04;96632;29;63,57
1959;13;0,00042;96603;40;62,59
1959;14;3e-04;96563;29;61,62
1959;15;0,00039;96534;38;60,64
1959;16;0,00052;96496;51;59,66
1959;17;0,00058;96446;56;58,69
1959;18;0,00047;96390;45;57,73
1959;19;0,00045;96345;44;56,75
1959;20;0,00049;96301;47;55,78
1959;21;0,00058;96253;56;54,81
1959;22;0,00057;96198;55;53,84
1959;23;0,00056;96142;53;52,87
1959;24;0,00053;96089;51;51,9
1959;25;0,00081;96038;78;50,92
1959;26;0,00069;95960;66;49,96
1959;27;0,00069;95894;66;49
1959;28;8e-04;95828;76;48,03
1959;29;0,00076;95752;73;47,07
1959;30;0,001;95679;95;46,11
1959;31;0,00097;95584;92;45,15
1959;32;0,00087;95491;83;44,19
1959;33;0,00108;95409;103;43,23
1959;34;0,00103;95305;98;42,28
1959;35;0,00138;95207;131;41,32
1959;36;0,00137;95076;130;40,38
1959;37;0,00142;94946;135;39,43
1959;38;0,00178;94811;168;38,49
1959;39;0,00192;94643;182;37,56
1959;40;0,00163;94461;154;36,63
1959;41;0,00208;94307;196;35,69
1959;42;0,00203;94111;191;34,76
1959;43;0,00205;93920;192;33,83
1959;44;0,00263;93727;246;32,9
1959;45;0,00298;93481;278;31,98
1959;46;0,00319;93203;298;31,08
1959;47;0,00363;92905;338;30,17
1959;48;0,00374;92568;346;29,28
1959;49;0,00398;92222;367;28,39
1959;50;0,00392;91855;361;27,5
1959;51;0,00478;91495;438;26,61
1959;52;0,00488;91057;444;25,73
1959;53;0,00534;90613;484;24,86
1959;54;0,00652;90129;587;23,99
1959;55;0,00684;89541;612;23,14
1959;56;0,00744;88929;662;22,3
1959;57;0,00901;88268;795;21,46
1959;58;0,00893;87472;781;20,65
1959;59;0,00963;86692;835;19,83
1959;60;0,01106;85857;950;19,02
1959;61;0,01186;84907;1007;18,23
1959;62;0,01273;83900;1068;17,44
1959;63;0,0157;82833;1301;16,66
1959;64;0,01631;81532;1330;15,92
1959;65;0,01787;80202;1433;15,17
1959;66;0,01951;78769;1537;14,44
1959;67;0,02118;77232;1635;13,72
1959;68;0,02471;75597;1868;13
1959;69;0,02863;73729;2111;12,32
1959;70;0,03042;71617;2178;11,67
1959;71;0,03542;69439;2459;11,02
1959;72;0,03932;66979;2633;10,41
1959;73;0,04468;64346;2875;9,81
1959;74;0,04809;61471;2956;9,25
